,bpp,y-psnr
0,0.028750581907297002,27.9194
1,0.06550784094258423,30.4584
2,0.11957127549488518,32.3778
3,0.18903838154938385,33.827
4,0.2853902933730974,35.0755
5,0.4087739224729614,35.7671
6,0.6239258243801482,36.8002
