,bpp,y-psnr
0,0.07989127774294086,24.9685
1,0.18019362072622924,27.1298
2,0.29713997990596364,28.8173
3,0.4208558381101349,29.8601
4,0.6436152481566869,31.2058
5,1.003648163213927,32.3564
6,1.533394097201987,33.5438
