,bpp,y-psnr
0,0.011900814694443438,26.6037
1,0.02897542107130576,31.592
2,0.05017648180798315,33.9545
3,0.07968787707049087,36.4019
4,0.12928463169207188,38.6002
5,0.18458294850067372,38.5979
6,0.2722147287621936,40.1068
