,bpp,y-psnr
0,0.009584034487555257,25.7465
1,0.050277774016404236,28.5815
2,0.11134694239312809,30.7052
3,0.18124776112788685,31.8051
4,0.33364100001107894,32.6171
5,0.4832984756589208,33.5605
6,0.8383745449934819,34.4862
